NR_SEQL_OCR_CVN;NR_CVN;VL_SDO_CGN;DT_CBR_PCL;DT_PRVT_RPSS_CVN;NR_CTR_OPR
69269244;363931;-40.29;2020-02-03;2020-02-03;918711395
69269245;363931;-586.76;2020-02-03;2020-02-03;921522748
69269246;363931;-349.29;2020-02-03;2020-02-03;923736208
69269247;363931;-97.15;2020-02-03;2020-02-03;924444390
69269248;363931;-944.35;2020-02-03;2020-02-03;926472199
69269249;363931;-578.71;2020-02-03;2020-02-03;928668187
69269266;367860;1553.73;2020-02-03;2020-02-03;923089283
69269267;367860;86.94;2020-02-03;2020-02-03;929384109
69269270;367995;656.08;2020-02-03;2020-02-03;907566361
69269271;367995;381.36;2020-02-03;2020-02-03;907939018
69269272;367995;620.34;2020-02-03;2020-02-03;910382426
69269273;367995;183.08;2020-02-03;2020-02-03;916878944
69270379;92014;627.24;2020-01-31;2020-01-31;891613142
69270485;92014;259.27;2020-01-31;2020-01-31;902654176
69270745;123153;148.58;2020-01-31;2020-01-31;885150828
69272155;183663;2052.68;2020-01-27;2020-01-27;932467870
69272173;118058;-1603.15;2020-01-23;2020-01-23;930791178
69272174;118058;-365.82;2020-01-23;2020-01-23;931045497
69273429;114518;-313.17;2020-01-31;2020-01-31;903544703
69273436;114518;-640.53;2020-01-31;2020-01-31;907400845
69273437;114518;-748.46;2020-01-31;2020-01-31;927046486
69273441;114518;-121.99;2020-01-31;2020-01-31;907340550
69273451;114518;-709.39;2020-01-31;2020-01-31;926400684
69273452;114518;-960.98;2020-01-31;2020-01-31;926832107
69273706;135330;1157.30;2020-01-31;2020-01-31;878466392
69273942;135330;-674.10;2020-01-31;2020-01-31;924508088
69273943;135330;-104.13;2020-01-31;2020-01-31;924508122
69273944;135330;-312.58;2020-01-31;2020-01-31;924508162
69274296;185164;103.15;2020-01-31;2020-01-31;929315908
69274389;117489;-193.80;2020-01-31;2020-01-31;888384499
69274464;185164;-387.61;2020-01-31;2020-01-31;915687410
69274487;185164;-182.15;2020-01-31;2020-01-31;896709507
69274522;117062;-1066.38;2020-01-31;2020-01-31;913481342
69274560;117489;-68.89;2020-01-31;2020-01-31;887494261
69274564;117489;-139.67;2020-01-31;2020-01-31;921313755
69274583;117489;-170.98;2020-01-31;2020-01-31;898911483
69274606;117489;-209.21;2020-01-31;2020-01-31;906989559
69274671;117489;-576.26;2020-01-31;2020-01-31;909837001
69274763;185164;307.18;2020-01-31;2020-01-31;882133000
69276150;104277;11.55;2020-02-13;2020-02-03;850866098
69276172;104277;-914.84;2020-02-03;2020-02-03;923247178
69276181;104277;-637.16;2020-02-13;2020-02-03;872480017
69276205;104277;-852.31;2020-02-03;2020-02-03;913086600
69276222;104277;-17.86;2020-02-03;2020-02-03;927472905
69276223;104277;-111.10;2020-02-03;2020-02-03;918685412
69276224;104277;-249.95;2020-02-03;2020-02-03;916945081
69276243;104277;-291.21;2020-02-13;2020-02-03;873119721
69276264;104277;-52.30;2020-02-03;2020-02-03;925648371
69276265;104277;-141.72;2020-02-03;2020-02-03;912105376
69276266;104277;-252.81;2020-02-03;2020-02-03;917161637
69276276;104277;-131.88;2020-02-03;2020-02-03;921090529
69276280;104277;-250.89;2020-02-13;2020-02-03;826180907
69276281;104277;-1583.99;2020-02-03;2020-02-03;916326308
69276291;104277;-288.78;2020-02-03;2020-02-03;897115225
69276292;104277;-489.28;2020-02-03;2020-02-03;922032687
69276293;104277;-389.79;2020-02-03;2020-02-03;921082693
69276316;104277;-508.68;2020-02-03;2020-02-03;902098417
69276397;104277;271.80;2020-02-03;2020-02-03;932808400
69276404;1692;-642.27;2020-01-31;2020-01-31;930992842
69276405;1692;-464.91;2020-01-31;2020-01-31;922601937
69276406;1692;-530.78;2020-01-31;2020-01-31;924016203
69276407;1692;-675.02;2020-01-31;2020-01-31;932453349
69276408;1692;544.77;2020-01-31;2020-01-31;923009436
69276409;1692;126.44;2020-01-31;2020-01-31;899542695
69276950;1342;113.43;2020-02-03;2020-02-03;924226937
69277844;120301;435.82;2019-12-31;2019-12-31;931785182
69277883;119234;-86.65;2020-01-30;2020-01-30;883102427
69277977;80223;-1764.22;2020-01-31;2020-01-31;901082637
69278070;120301;98.83;2020-01-31;2020-01-31;932565681
69278128;120301;899.18;2020-01-31;2020-01-31;932778401
69278185;147149;351.62;2020-01-31;2020-01-31;874955572
69278271;120373;-2130.09;2020-01-21;2020-01-21;918695237
69278278;120373;-3156.49;2020-01-21;2020-01-21;864835930
69278287;120373;-2802.81;2020-01-21;2020-01-21;889720211
69278288;120373;-5207.85;2020-01-21;2020-01-21;855877526
69278291;120373;-4374.79;2020-01-21;2020-01-21;841001806
69278296;120373;-5100.45;2020-01-21;2020-01-21;841065445
69278298;120373;-338.56;2020-01-21;2020-01-21;900694770
69278299;120373;-198.23;2020-01-21;2020-01-21;917141973
69278300;120373;-433.15;2020-01-21;2020-01-21;919494557
69278309;120373;-3081.46;2020-01-21;2020-01-21;887464573
69278310;120373;-2650.03;2020-01-21;2020-01-21;841968484
69278315;120373;-3422.37;2020-01-21;2020-01-21;917113474
69278323;120373;-3516.80;2020-01-21;2020-01-21;928582308
69278324;120373;-3515.77;2020-01-21;2020-01-21;851013734
69278329;120373;-4515.79;2020-01-21;2020-01-21;841863771
69278331;120373;-3509.27;2020-01-21;2020-01-21;886719244
69278332;120373;-3779.87;2020-01-21;2020-01-21;907712226
69278335;120373;-5248.96;2020-01-21;2020-01-21;923636811
69278336;120373;-3674.54;2020-01-21;2020-01-21;920857254
69278339;120373;-2832.75;2020-01-21;2020-01-21;928192070
69278341;120373;-1395.25;2020-01-21;2020-01-21;853592615
69278343;120373;-4267.63;2020-01-21;2020-01-21;928748655
69278345;120373;-5992.21;2020-01-21;2020-01-21;882137846
69278349;120373;-3666.82;2020-01-21;2020-01-21;930944499
69278357;120373;-3784.22;2020-01-21;2020-01-21;862133260
69278358;120373;-82.77;2020-01-21;2020-01-21;922118914
69278361;120373;-2834.41;2020-01-21;2020-01-21;895492112
69278362;120373;-71.91;2020-01-21;2020-01-21;898438363
69278364;120373;-4382.28;2020-01-21;2020-01-21;931071175
69278365;120373;-5041.98;2020-01-21;2020-01-21;841269809
69278366;120373;-1453.14;2020-01-21;2020-01-21;841308185
69278370;120373;-2422.88;2020-01-21;2020-01-21;904156206
69278453;1085;759.36;2020-01-31;2020-02-04;904032831
69278454;1085;60.59;2020-01-31;2020-02-04;904073093
69278455;1085;270.77;2020-01-31;2020-02-04;905950934
69278456;1085;483.88;2020-01-31;2020-02-04;912129538
69278457;1085;395.80;2020-01-31;2020-02-04;912137957
69278458;1085;1096.91;2020-02-04;2020-02-04;926751073
69278459;1085;1104.79;2020-02-04;2020-02-04;929814375
69278460;1085;1138.44;2020-02-04;2020-02-04;931342368
69278524;11780;56.85;2020-01-03;2020-01-03;881010764
69278525;11780;172.93;2020-01-03;2020-01-03;894768771
69278534;11780;548.51;2020-02-04;2020-02-04;924171992
69278950;74887;488.13;2020-02-04;2020-02-04;915237625
69279041;77847;-324.74;2020-02-04;2020-02-10;896175043
69279045;77847;129.22;2020-02-04;2020-02-10;896522293
69279080;77847;-439.27;2020-02-04;2020-02-10;903897728
69279081;77847;303.82;2020-02-04;2020-02-10;904172153
69279087;77847;441.02;2020-02-04;2020-02-10;905209432
69279090;77847;-463.28;2020-02-04;2020-02-10;909189544
69279094;77847;706.22;2020-02-04;2020-02-10;911336310
69279096;77847;-802.51;2020-02-04;2020-02-10;912201658
69279097;77847;3.75;2020-02-04;2020-02-10;913240445
69279099;77847;2092.00;2020-02-04;2020-02-10;913800662
69279100;77847;483.81;2020-02-04;2020-02-10;914170620
69279101;77847;-18.62;2020-02-04;2020-02-10;914968256
69279102;77847;-1.42;2020-02-04;2020-02-10;914970529
69279104;77847;105.23;2020-02-04;2020-02-10;915053443
69279105;77847;473.59;2020-02-04;2020-02-10;915905490
69279106;77847;186.68;2020-02-04;2020-02-10;915925356
69279107;77847;473.83;2020-02-04;2020-02-10;916064964
69279108;77847;-178.56;2020-02-04;2020-02-10;916207440
69279111;77847;418.71;2020-02-04;2020-02-10;916806361
69279112;77847;278.33;2020-02-04;2020-02-10;916876133
69279113;77847;43.01;2020-02-04;2020-02-10;917294136
69279115;77847;-36.63;2020-02-04;2020-02-10;917707613
69279116;77847;751.50;2020-02-04;2020-02-10;917892111
69279117;77847;33.59;2020-02-04;2020-02-10;918031749
69279118;77847;554.28;2020-02-04;2020-02-10;918247035
69279119;77847;-171.69;2020-02-04;2020-02-10;918341749
69279135;87431;-609.12;2020-01-20;2020-02-04;873398628
69279141;87431;-302.40;2020-02-04;2020-02-04;886586299
69279168;87431;-443.52;2020-02-04;2020-02-04;927895692
69279171;87526;-378.65;2020-02-04;2020-02-17;825861584
69279172;87526;-141.97;2020-02-04;2020-02-17;826366563
69279173;87526;-205.87;2020-02-04;2020-02-17;826430810
69279174;87526;-182.83;2020-02-04;2020-02-17;827246706
69279175;87526;-561.17;2020-02-04;2020-02-17;827530061
69279176;87526;-307.73;2020-02-04;2020-02-17;827575606
69279177;87526;-266.85;2020-02-04;2020-02-17;827633078
69279178;87526;-266.50;2020-02-04;2020-02-17;827787010
69279179;87526;-159.65;2020-02-04;2020-02-17;828429324
69279180;87526;-216.59;2020-02-04;2020-02-17;832074961
69279181;87526;-218.34;2020-02-04;2020-02-17;832378348
69279182;87526;-235.88;2020-02-04;2020-02-17;833366805
69279183;87526;-835.01;2020-02-04;2020-02-17;833383253
69279184;87526;-202.07;2020-02-04;2020-02-17;834780330
69279185;87526;-216.05;2020-02-04;2020-02-17;834780859
69279186;87526;-564.17;2020-02-04;2020-02-17;834808903
69279187;87526;-95.45;2020-02-04;2020-02-17;835277644
69279188;87526;-337.27;2020-02-04;2020-02-17;835724453
69279189;87526;-497.29;2020-02-04;2020-02-17;835995204
69279190;87526;-368.47;2020-02-04;2020-02-17;836707893
69279191;87526;-253.11;2020-02-04;2020-02-17;837255068
69279192;87526;-212.46;2020-02-04;2020-02-17;838678100
69279193;87526;-176.53;2020-02-04;2020-02-17;839162047
69279194;87526;-256.26;2020-02-04;2020-02-17;840073130
69279195;87526;-221.60;2020-02-04;2020-02-17;840099762
69279196;87526;-219.51;2020-02-04;2020-02-17;840231102
69279197;87526;-220.36;2020-02-04;2020-02-17;841942525
69279198;87526;-169.67;2020-02-04;2020-02-17;842220007
69279199;87526;-214.31;2020-02-04;2020-02-17;842351352
69279200;87526;-381.31;2020-02-04;2020-02-17;842473042
69279201;87526;-216.24;2020-02-04;2020-02-17;842543350
69279202;87526;-215.29;2020-02-04;2020-02-17;842703473
69279203;87526;-380.82;2020-02-04;2020-02-17;842833373
69279204;87526;-518.99;2020-02-04;2020-02-17;843660057
69279205;87526;-320.62;2020-02-04;2020-02-17;843986569
69279206;87526;-309.46;2020-02-04;2020-02-17;844932487
69279207;87526;-564.26;2020-02-04;2020-02-17;844998024
69279208;87526;-205.47;2020-02-04;2020-02-17;845126782
69279209;87526;-308.52;2020-02-04;2020-02-17;845287113
69279210;87526;-318.12;2020-02-04;2020-02-17;845423049
69279211;87526;-212.80;2020-02-04;2020-02-17;845704496
69279212;87526;-592.33;2020-02-04;2020-02-17;846659509
69279213;87526;-215.85;2020-02-04;2020-02-17;848432255
69279214;87526;-209.80;2020-02-04;2020-02-17;848447000
69279215;87526;-208.58;2020-02-04;2020-02-17;848451500
69279216;87526;-171.00;2020-02-04;2020-02-17;848605126
69279217;87526;-328.35;2020-02-04;2020-02-17;848605340
69279218;87526;-241.11;2020-02-04;2020-02-17;848653256
69279219;87526;-229.66;2020-02-04;2020-02-17;848678124
69279220;87526;-358.58;2020-02-04;2020-02-17;850144040
69279221;87526;-497.91;2020-02-04;2020-02-17;850233979
69279222;87526;-129.93;2020-02-04;2020-02-17;851458686
69279223;87526;-243.88;2020-02-04;2020-02-17;851458953
69279224;87526;-234.62;2020-02-04;2020-02-17;851462393
69279225;87526;-208.37;2020-02-04;2020-02-17;851464026
69279226;87526;-199.95;2020-02-04;2020-02-17;851497752
69279227;87526;-184.24;2020-02-04;2020-02-17;851524288
69279228;87526;-197.35;2020-02-04;2020-02-17;851614719
69279229;87526;-285.88;2020-02-04;2020-02-17;853095721
69279230;87526;-340.33;2020-02-04;2020-02-17;853107671
69279231;87526;-359.42;2020-02-04;2020-02-17;853157881
69279232;87526;-292.49;2020-02-04;2020-02-17;853296216
69279233;87526;-361.29;2020-02-04;2020-02-17;853501788
69279234;87526;-201.78;2020-02-04;2020-02-17;855023980
69279235;87526;-396.39;2020-02-04;2020-02-17;855130091
69279236;87526;-119.30;2020-02-04;2020-02-17;855134638
69279237;87526;-346.38;2020-02-04;2020-02-17;856218201
69279238;87526;-229.93;2020-02-04;2020-02-17;856226002
69279239;87526;-85.16;2020-02-04;2020-02-17;856227240
69279240;87526;-224.69;2020-02-04;2020-02-17;856340856
69279241;87526;-226.01;2020-02-04;2020-02-17;856496289
69279242;87526;-109.61;2020-02-04;2020-02-17;857787004
69279243;87526;-207.28;2020-02-04;2020-02-17;857875629
69279244;87526;-284.87;2020-02-04;2020-02-17;859113401
69279245;87526;-254.99;2020-02-04;2020-02-17;859125573
69279246;87526;-876.26;2020-02-04;2020-02-17;859191843
69279247;87526;-348.35;2020-02-04;2020-02-17;859214754
69279248;87526;-347.08;2020-02-04;2020-02-17;859360975
69279289;88230;-349.50;2020-02-04;2020-02-04;900296878
69279298;91929;342.55;2020-02-04;2020-02-04;853169821
69279299;91929;518.43;2020-02-04;2020-02-04;900159585
69279301;91929;442.11;2020-02-04;2020-02-04;918847423
69279302;91929;453.03;2020-02-04;2020-02-04;924096240
69279475;102010;6.37;2020-01-31;2020-01-31;928420909
69279476;102010;5.87;2020-01-31;2020-01-31;929541956
69279521;104076;-315.68;2020-02-03;2020-02-03;873273056
69279686;114165;-254.98;2020-02-01;2020-02-03;897362364
69279687;114165;-294.51;2020-02-01;2020-02-03;897709427
69279688;114165;-374.30;2020-02-01;2020-02-03;902411849
69279689;114165;-279.63;2020-02-01;2020-02-03;915611043
69279691;114165;-363.79;2020-02-01;2020-02-03;932304408
69279787;129242;250.64;2020-02-04;2020-02-04;840060186
69279791;130269;-520.45;2020-01-30;2020-02-17;839131397
69279820;135885;484.88;2020-02-05;2020-02-04;850835927
69279823;135885;381.60;2020-02-04;2020-02-04;900140553
69279824;135885;566.77;2020-02-04;2020-02-04;907449563
69280028;191140;-366.63;2020-01-25;2020-01-27;881009390
69280029;191140;-124.34;2020-01-25;2020-01-27;894415586
69280030;191140;-371.20;2020-01-25;2020-01-27;898378195
69280052;214462;356.81;2020-02-04;2020-02-04;893793818
69280060;215241;-217.98;2020-02-04;2020-02-07;827047475
69280081;215241;-284.98;2020-02-04;2020-02-07;847919004
69280084;215241;-159.63;2020-02-04;2020-02-07;850925467
69280098;215241;-226.06;2020-02-04;2020-02-07;865502644
69280103;215241;-133.54;2020-02-04;2020-02-07;870599580
69280150;215727;-1618.70;2020-01-31;2020-01-31;803397590
69280151;215727;-1214.48;2020-01-31;2020-01-31;844209569
69280152;215727;-967.79;2020-01-31;2020-01-31;852800959
69280153;215727;-1511.80;2020-01-31;2020-01-31;862124894
69280169;289222;139.76;2020-01-08;2020-01-08;894906978
69280170;289222;42.34;2020-01-08;2020-01-08;911689770
69280271;305054;729.81;2020-02-04;2020-02-04;894059352
69280274;305054;246.00;2020-02-04;2020-02-04;904680275
69280275;305054;35.19;2020-02-04;2020-02-04;908602566
69280276;305054;382.22;2020-02-04;2020-02-04;915134327
69280277;305054;279.02;2020-02-04;2020-02-04;923624419
69280278;305054;71.68;2020-02-04;2020-02-04;925442799
69280675;101868;448.20;2020-02-03;2020-02-03;902228248
69281316;141956;-496.45;2020-01-31;2020-01-31;890940722
69281442;217264;-1962.29;2020-02-03;2020-02-03;922404884
69281448;118151;-288.11;2020-02-03;2020-02-03;914965607
69281596;104277;-225.67;2020-02-03;2020-02-03;887475584
69281597;104277;-102.44;2020-02-03;2020-02-03;926621236
69281706;315643;554.88;2020-02-04;2020-02-04;892567609
69281757;118234;6147.88;2020-02-01;2020-02-03;902878559
69281800;1014;-668.03;2020-02-05;2020-02-05;931585230
69281801;1014;-408.65;2020-02-05;2020-02-05;931864020
69281802;1014;-508.87;2020-02-05;2020-02-05;931877016
69281831;1459;649.51;2020-02-05;2020-02-05;926349870
69281845;1735;160.81;2020-02-05;2020-02-05;879413482
69281860;12552;247.99;2020-02-05;2020-02-05;897782444
69281885;16981;232.78;2020-02-05;2020-02-05;907267981
69281931;69257;1185.61;2020-02-05;2020-02-05;892651114
69281932;69257;859.46;2020-02-05;2020-02-05;901163129
69281933;69257;342.06;2020-02-05;2020-02-05;930671155
69281978;75254;44.89;2020-02-05;2020-02-05;909960951
69281979;75254;27.54;2020-02-05;2020-02-05;920595803
69282015;82498;299.90;2020-02-05;2020-02-05;915142861
69282086;88449;383.59;2020-02-05;2020-02-05;911665332
69282125;89096;316.57;2020-02-05;2020-02-05;916886153
69282206;92539;717.59;2020-02-05;2020-02-05;931249588
69282780;96681;216.45;2020-02-08;2020-02-05;831877147
69282786;96681;612.46;2020-02-08;2020-02-05;835564085
69282810;96681;709.61;2020-02-08;2020-02-05;850768783
69282837;96681;105.34;2020-02-05;2020-02-05;890946252
69282838;96681;205.86;2020-02-05;2020-02-05;908159896
69282839;96681;2362.64;2020-02-05;2020-02-05;924514330
69282924;97690;513.56;2020-02-05;2020-02-05;904283513
69282925;97690;295.89;2020-02-05;2020-02-05;916917590
69282926;97690;150.17;2020-02-05;2020-02-05;919060143
69282927;97690;359.74;2020-02-05;2020-02-05;919074788
69282928;97690;614.63;2020-02-05;2020-02-05;919819686
69282929;97690;30.97;2020-02-05;2020-02-05;921331430
69282930;97690;264.58;2020-02-05;2020-02-05;927958383
69282991;99129;284.25;2020-02-05;2020-02-05;923641184
69283133;101437;448.78;2020-02-05;2020-02-05;930193448
69283260;102174;488.11;2020-02-05;2020-02-05;897910486
69283261;102364;-1413.62;2020-02-05;2020-02-05;895546907
69283262;102364;-776.08;2020-02-05;2020-02-05;906626947
69283263;102364;-1139.45;2020-02-05;2020-02-05;909572499
69283264;102364;-650.43;2020-02-05;2020-02-05;916946168
69283265;102364;-429.20;2020-02-05;2020-02-05;921418544
69283350;104516;430.29;2020-02-05;2020-02-05;866889056
69283351;104516;697.94;2020-02-05;2020-02-05;923862908
69283353;104681;282.91;2020-02-05;2020-02-05;898700550
69283567;106032;-206.87;2020-01-31;2020-01-31;813886991
69283570;106032;-55.87;2020-01-31;2020-01-31;824030270
69283571;106032;-283.21;2020-01-31;2020-01-31;827051482
69283573;106032;-264.72;2020-01-31;2020-01-31;835229283
69283576;106032;-279.77;2020-01-31;2020-01-31;838791310
69283580;106032;-279.39;2020-01-31;2020-01-31;869468808
69283581;106032;-19.78;2020-01-31;2020-01-31;870542182
69283673;107014;-19.70;2020-02-05;2020-02-05;918364333
69283674;107014;-138.68;2020-02-05;2020-02-05;918466236
69283677;107014;-51.82;2020-02-05;2020-02-05;918490041
69283683;107014;-214.30;2020-02-05;2020-02-05;918550060
69283700;107014;-241.60;2020-02-05;2020-02-05;918847506
69283704;107014;-156.84;2020-02-05;2020-02-05;919158522
69283711;107014;-193.63;2020-02-05;2020-02-05;919884779
69283726;107014;-147.84;2020-02-05;2020-02-05;928019659
69283728;107014;-77.76;2020-02-05;2020-02-05;928834980
69283729;107014;-14.23;2020-02-05;2020-02-05;930644114
69283900;109053;386.17;2020-02-05;2020-02-05;888635868
69283901;109053;479.52;2020-02-05;2020-02-05;889840498
69283902;109053;48.23;2020-02-05;2020-02-05;911536249
69283903;109053;716.25;2020-02-05;2020-02-05;923672996
69283926;109065;316.86;2020-02-05;2020-02-05;925765152
69284305;112776;269.81;2020-02-05;2020-02-05;861720445
